Ensembl ID	Gene ID	Symbol	Family	Type	Alias
ENSG00000174279	344191.0	EVX2	Homeobox	TF	
ENSG00000174306	23051.0	ZHX3	Homeobox	TF	
ENSG00000175325	5626.0	PROP1	Homeobox	TF	
ENSG00000175329	91464.0	ISX	Homeobox	TF	
ENSG00000175879	3234.0	HOXD8	Homeobox	TF	
ENSG00000176654			Homeobox	TF	
ENSG00000176679	90655.0	TGIF2LY	Homeobox	TF	
ENSG00000176842	10265.0	IRX5	Homeobox	TF	
ENSG00000177045	147912.0	SIX5	Homeobox	TF	
ENSG00000177426	7050.0	TGIF1	Homeobox	TF	
ENSG00000177508	79191.0	IRX3	Homeobox	TF	
ENSG00000178764	22882.0	ZHX2	Homeobox	TF	
ENSG00000179528	85474.0	LBX2	Homeobox	TF	
ENSG00000180053	137814.0	NKX2-6	Homeobox	TF	
ENSG00000180318	8092.0	ALX1	Homeobox	TF	
ENSG00000180613	170825.0	GSX2	Homeobox	TF	
ENSG00000180806	3225.0	HOXC9	Homeobox	TF	
ENSG00000180818	3226.0	HOXC10	Homeobox	TF	
ENSG00000182742	3214.0	HOXB4	Homeobox	TF	
ENSG00000183072	1482.0	NKX2-5	Homeobox	TF	
ENSG00000184302	4990.0	SIX6	Homeobox	TF	
ENSG00000185155	83881.0	MIXL1	Homeobox	TF	
ENSG00000185610	440097.0	DBX2	Homeobox	TF	
ENSG00000185630	5087.0	PBX1	Homeobox	TF	
ENSG00000185960	6473.0	SHOX	Homeobox	TF	
ENSG00000186103	503582.0	ARGFX	Homeobox	TF	
ENSG00000188620	340784.0	HMX3	Homeobox	TF	
ENSG00000188816	3167.0	HMX2	Homeobox	TF	
ENSG00000188909	390259.0	BSX	Homeobox	TF	
ENSG00000197576	3201.0	HOXA4	Homeobox	TF	
ENSG00000197587	127343.0	DMBX1	Homeobox	TF	
ENSG00000197757	3223.0	HOXC6	Homeobox	TF	
ENSG00000198353	3221.0	HOXC4	Homeobox	TF	
ENSG00000203989	727940.0	RHOXF2B	Homeobox	TF	
ENSG00000204304	5089.0	PBX2	Homeobox	TF	
ENSG00000204527	503835.0	DUXA	Homeobox	TF	
ENSG00000204595	503834.0	DPRX	Homeobox	TF	
ENSG00000206315			Homeobox	TF	
ENSG00000213921	342900.0	LEUTX	Homeobox	TF	
ENSG00000214325			Homeobox	TF	
ENSG00000214513	344022.0	NOTO	Homeobox	TF	
ENSG00000215271	57594.0	HOMEZ	Homeobox	TF	
ENSG00000215612	3166.0	HMX1	Homeobox	TF	
ENSG00000224952			Homeobox	TF	
ENSG00000225987			Homeobox	TF	
ENSG00000227059			Homeobox	TF	
ENSG00000227476	653545.0	DUX4L5	Homeobox	TF	
ENSG00000227904	728410.0	DUX4L2	Homeobox	TF	
ENSG00000228114	653548.0	DUX4L3	Homeobox	TF	
ENSG00000228188	653544.0	DUX4L6	Homeobox	TF	
ENSG00000232005			Homeobox	TF	
ENSG00000235608	54729.0	NKX1-1	Homeobox	TF	
ENSG00000236353			Homeobox	TF	
ENSG00000237344			Homeobox	TF	
ENSG00000253293			Homeobox	TF	
ENSG00000135100	6927.0	HNF1A	Homeobox	TF	
ENSG00000025156			HSF	TF	
ENSG00000102878	3299.0	HSF4	HSF	TF	
ENSG00000169953	159119.0	HSFY2	HSF	TF	
ENSG00000171116	51402.0	HSFX1	HSF	TF	
ENSG00000171129	100130086.0	HSFX2	HSF	TF	
ENSG00000172468	86614.0	HSFY1	HSF	TF	
ENSG00000176160			HSF	TF	
ENSG00000185122	3297.0	HSF1	HSF	TF	
ENSG00000178177	254251.0	LCORL	HTH	TF	
ENSG00000196233	84458.0	LCOR	HTH	TF	
ENSG00000117595	3664.0	IRF6	IRF	TF	
ENSG00000125347	3659.0	IRF1	IRF	TF	
ENSG00000126456	3661.0	IRF3	IRF	TF	
ENSG00000128604	3663.0	IRF5	IRF	TF	
ENSG00000137265	3662.0	IRF4	IRF	TF	
ENSG00000140968	3394.0	IRF8	IRF	TF	
ENSG00000168310	3660.0	IRF2	IRF	TF	
ENSG00000185507	3665.0	IRF7	IRF	TF	
ENSG00000213928	10379.0	IRF9	IRF	TF	
ENSG00000071655	53615.0	MBD3	MBD	TF	
ENSG00000123636	29994.0	BAZ2B	MBD	TF	
ENSG00000129071	8930.0	MBD4	MBD	TF	
ENSG00000136169	83852.0	SETDB2	MBD	TF	
ENSG00000141644	4152.0	MBD1	MBD	TF	
ENSG00000169057	4204.0	MECP2	MBD	TF	
ENSG00000143379	9869.0	SETDB1	MBD	TF	
ENSG00000134046	8932.0	MBD2	MBD	TF	
ENSG00000076108	11176.0	BAZ2A	MBD	TF	
ENSG00000101665	4092.0	SMAD7	MH1	TF	
ENSG00000113658	4090.0	SMAD5	MH1	TF	
ENSG00000120693	4093.0	SMAD9	MH1	TF	
ENSG00000137834	4091.0	SMAD6	MH1	TF	
ENSG00000141646	4089.0	SMAD4	MH1	TF	
ENSG00000166949	4088.0	SMAD3	MH1	TF	
ENSG00000170365	4086.0	SMAD1	MH1	TF	
ENSG00000175387	4087.0	SMAD2	MH1	TF	
ENSG00000036549	26009.0	ZZZ3	MYB	TF	
ENSG00000089902	23186.0	RCOR1	MYB	TF	
ENSG00000096401	988.0	CDC5L	MYB	TF	
ENSG00000101057	4605.0	MYBL2	MYB	TF	
ENSG00000105821	27000.0	DNAJC2	MYB	TF	
ENSG00000108264	6871.0	TADA2A	MYB	TF	
ENSG00000117625	55758.0	RCOR3	MYB	TF	
ENSG00000118513	4602.0	MYB	MYB	TF	
ENSG00000132604	7014.0	TERF2	MYB	TF	
ENSG00000135164	9988.0	DMTF1	MYB	TF	
ENSG00000136770	64215.0	DNAJC1	MYB	TF	
ENSG00000141027	9611.0	NCOR1	MYB	TF	
ENSG00000147601	7013.0	TERF1	MYB	TF	
ENSG00000155545	166968.0	MIER3	MYB	TF	
ENSG00000162601	114803.0	MYSM1	MYB	TF	
ENSG00000165684	6621.0	SNAPC4	MYB	TF	
ENSG00000167771	283248.0	RCOR2	MYB	TF	
ENSG00000173011	93624.0	TADA2B	MYB	TF	
ENSG00000185697	4603.0	MYBL1	MYB	TF	
ENSG00000187589	646359.0	TERF1P2	MYB	TF	
ENSG00000196498	9612.0	NCOR2	MYB	TF	
ENSG00000249961	283847.0	CCDC79	MYB	TF	
ENSG00000173473	6599.0	SMARCC1	MYB	TF	
ENSG00000139613	6601.0	SMARCC2	MYB	TF	
ENSG00000125482	7270.0	TTF1	MYB	TF	
ENSG00000124920	745.0	C11orf9	NDT80/PhoG	TF	
ENSG00000001167	4800.0	NFYA	NF-YA	TF	
ENSG00000066136	4802.0	NFYC	NF-YB/C	TF	
ENSG00000120837	4801.0	NFYB	NF-YB/C	TF	
ENSG00000106459	4899.0	NRF1	Nrf1	TF	
ENSG00000119508	8013.0	NR4A3	Nuclear orphan receptor	TF	
ENSG00000123358	3164.0	NR4A1	Nuclear orphan receptor	TF	
ENSG00000153234	4929.0	NR4A2	Nuclear orphan receptor	TF	
ENSG00000091831	2099.0	ESR1	Oestrogen receptor	TF	
ENSG00000131910	8431.0	NR0B2	Other nuclear receptor	TF	
ENSG00000169297	190.0	NR0B1	Other nuclear receptor	TF	
ENSG00000138073	10113.0	PREB	Others	TF	
ENSG00000145088	55840.0	EAF2	Others	TF	
ENSG00000164299	84654.0	SPZ1	Others	TF	
ENSG00000073282	8626.0	TP63	P53	TF	
ENSG00000078900	7161.0	TP73	P53	TF	
ENSG00000141510	7157.0	TP53	P53	TF	
ENSG00000007372	5080.0	PAX6	PAX	TF	
ENSG00000009709	5081.0	PAX7	PAX	TF	
ENSG00000075891	5076.0	PAX2	PAX	TF	
ENSG00000106331	5078.0	PAX4	PAX	TF	
ENSG00000125618	7849.0	PAX8	PAX	TF	
ENSG00000125813	5075.0	PAX1	PAX	TF	
ENSG00000135903	5077.0	PAX3	PAX	TF	
ENSG00000196092	5079.0	PAX5	PAX	TF	
ENSG00000198807	5083.0	PAX9	PAX	TF	
ENSG00000113387	10923.0	SUB1	PC4	TF	
ENSG00000028277	5452.0	POU2F2	POU	TF	
ENSG00000064835	5449.0	POU1F1	POU	TF	
ENSG00000091010	5459.0	POU4F3	POU	TF	
ENSG00000106536	11281.0	POU6F2	POU	TF	
ENSG00000137709	25833.0	POU2F3	POU	TF	
ENSG00000143190	5451.0	POU2F1	POU	TF	
ENSG00000151615	5458.0	POU4F2	POU	TF	
ENSG00000152192	5457.0	POU4F1	POU	TF	
ENSG00000184271	5463.0	POU6F1	POU	TF	
ENSG00000184486	5454.0	POU3F2	POU	TF	
ENSG00000185668	5453.0	POU3F1	POU	TF	
ENSG00000196767	5456.0	POU3F4	POU	TF	
ENSG00000198914	5455.0	POU3F3	POU	TF	
ENSG00000204531	5460.0	POU5F1	POU	TF	
ENSG00000206454			POU	TF	
ENSG00000212993	5462.0	POU5F1B	POU	TF	
ENSG00000229094			POU	TF	
ENSG00000230336			POU	TF	
ENSG00000233911			POU	TF	
ENSG00000235068			POU	TF	
ENSG00000237582			POU	TF	
ENSG00000112033	5467.0	PPARD	PPAR receptor	TF	
ENSG00000132170	5468.0	PPARG	PPAR receptor	TF	
ENSG00000186951	5465.0	PPARA	PPAR receptor	TF	
ENSG00000082175	5241.0	PGR	Progesterone receptor	TF	
ENSG00000117707	5629.0	PROX1	Prox1	TF	
ENSG00000119608	283571.0	PROX2	Prox1	TF	
ENSG00000112333	7101.0	NR2E1	Retinoic acid receptor	TF	
ENSG00000116833	2494.0	NR5A2	Retinoic acid receptor	TF	
ENSG00000120798	7181.0	NR2C1	Retinoic acid receptor	TF	
ENSG00000136931	2516.0	NR5A1	Retinoic acid receptor	TF	
ENSG00000148200	2649.0	NR6A1	Retinoic acid receptor	TF	
ENSG00000173153	2101.0	ESRRA	Retinoic acid receptor	TF	
ENSG00000177463	7182.0	NR2C2	Retinoic acid receptor	TF	
ENSG00000080298	5991.0	RFX3	RFX	TF	
ENSG00000087903	5990.0	RFX2	RFX	TF	
ENSG00000111783	5992.0	RFX4	RFX	TF	
ENSG00000132005	5989.0	RFX1	RFX	TF	
ENSG00000143390	5993.0	RFX5	RFX	TF	
ENSG00000181827	64864.0	RFX7	RFX	TF	
ENSG00000185002	222546.0	RFX6	RFX	TF	
ENSG00000196460	731220.0	RFX8	RFX	TF	
ENSG00000072736	4775.0	NFATC3	RHD	TF	
ENSG00000077150	4791.0	NFKB2	RHD	TF	
ENSG00000100968	4776.0	NFATC4	RHD	TF	
ENSG00000101096	4773.0	NFATC2	RHD	TF	
ENSG00000102908	10725.0	NFAT5	RHD	TF	
ENSG00000104856	5971.0	RELB	RHD	TF	
ENSG00000109320	4790.0	NFKB1	RHD	TF	
ENSG00000131196	4772.0	NFATC1	RHD	TF	
ENSG00000162924	5966.0	REL	RHD	TF	
ENSG00000173039	5970.0	RELA	RHD	TF	
ENSG00000069667	6095.0	RORA	ROR receptor	TF	
ENSG00000143365	6097.0	RORC	ROR receptor	TF	
ENSG00000174738	9975.0	NR1D2	ROR receptor	TF	
ENSG00000198963	6096.0	RORB	ROR receptor	TF	
ENSG00000020633	864.0	RUNX3	Runt	TF	
ENSG00000124813			Runt	TF	
ENSG00000159216	861.0	RUNX1	Runt	TF	
ENSG00000067066	6672.0	SP100	SAND	TF	
ENSG00000079263	11262.0	SP140	SAND	TF	
ENSG00000101216	26205.0	GMEB2	SAND	TF	
ENSG00000135899	3431.0	SP110	SAND	TF	
ENSG00000160224	326.0	AIRE	SAND	TF	
ENSG00000162419	10691.0	GMEB1	SAND	TF	
ENSG00000177030	10522.0	DEAF1	SAND	TF	
ENSG00000185404	93349.0	SP140L	SAND	TF	
ENSG00000064489	4207.0	LOC729991-MEF2B	SRF	TF	
ENSG00000068305	4205.0	MEF2A	SRF	TF	
ENSG00000081189			SRF	TF	
ENSG00000112658	6722.0	SRF	SRF	TF	
ENSG00000116604	4209.0	MEF2D	SRF	TF	
ENSG00000213999	100271849.0	MEF2B	SRF	TF	
ENSG00000115415	6772.0	STAT1	STAT	TF	
ENSG00000126561	6776.0	STAT5A	STAT	TF	
ENSG00000138378	6775.0	STAT4	STAT	TF	
ENSG00000166888	6778.0	STAT6	STAT	TF	
ENSG00000168610	6774.0	STAT3	STAT	TF	
ENSG00000170581	6773.0	STAT2	STAT	TF	
ENSG00000173757	6777.0	STAT5B	STAT	TF	
ENSG00000073861	30009.0	TBX21	T-box	TF	
ENSG00000089225	6910.0	TBX5	T-box	TF	
ENSG00000092607	6913.0	TBX15	T-box	TF	
ENSG00000112837	9096.0	TBX18	T-box	TF	
ENSG00000121068	6909.0	TBX2	T-box	TF	
ENSG00000121075	9496.0	TBX4	T-box	TF	
ENSG00000122145	50945.0	TBX22	T-box	TF	
ENSG00000135111	6926.0	TBX3	T-box	TF	
ENSG00000136535	10716.0	TBR1	T-box	TF	
ENSG00000143178	9095.0	TBX19	T-box	TF	
ENSG00000149922	6911.0	TBX6	T-box	TF	
ENSG00000163508	8320.0	EOMES	T-box	TF	
ENSG00000164458	6862.0	T	T-box	TF	
ENSG00000164532	57057.0	TBX20	T-box	TF	
ENSG00000167800	347853.0	TBX10	T-box	TF	
ENSG00000174197	23269.0	MGA	T-box	TF	
ENSG00000184058	6899.0	TBX1	T-box	TF	
ENSG00000007866	7005.0	TEAD3	TEA	TF	
ENSG00000074219	8463.0	TEAD2	TEA	TF	
ENSG00000187079	7003.0	TEAD1	TEA	TF	
ENSG00000197905	7004.0	TEAD4	TEA	TF	
ENSG00000111269	1389.0	CREBL2	TF_bZIP	TF	
ENSG00000050344	9603.0	NFE2L3	TF_bZIP	TF	
ENSG00000060566	84699.0	CREB3L3	TF_bZIP	TF	
ENSG00000075426	2355.0	FOSL2	TF_bZIP	TF	
ENSG00000082641	4779.0	NFE2L1	TF_bZIP	TF	
ENSG00000095794	1390.0	CREM	TF_bZIP	TF	
ENSG00000105516	1628.0	DBP	TF_bZIP	TF	
ENSG00000107175	10488.0	CREB3	TF_bZIP	TF	
ENSG00000108924	3131.0	HLF	TF_bZIP	TF	
ENSG00000112182	60468.0	BACH2	TF_bZIP	TF	
ENSG00000115966	1386.0	ATF2	TF_bZIP	TF	
ENSG00000116044	4780.0	NFE2L2	TF_bZIP	TF	
ENSG00000118217	22926.0	ATF6	TF_bZIP	TF	
ENSG00000118260	1385.0	CREB1	TF_bZIP	TF	
ENSG00000123268	466.0	ATF1	TF_bZIP	TF	
ENSG00000123405	4778.0	NFE2	TF_bZIP	TF	
ENSG00000125740	2354.0	FOSB	TF_bZIP	TF	
ENSG00000128272	468.0	ATF4	TF_bZIP	TF	
ENSG00000129535	4901.0	NRL	TF_bZIP	TF	
ENSG00000130522	3727.0	JUND	TF_bZIP	TF	
ENSG00000137504			TF_bZIP	TF	
ENSG00000140044	122953.0	JDP2	TF_bZIP	TF	
ENSG00000143578	148327.0	CREB3L4	TF_bZIP	TF	
ENSG00000156127	10538.0	BATF	TF_bZIP	TF	
ENSG00000156273	571.0	BACH1	TF_bZIP	TF	
ENSG00000157613	90993.0	CREB3L1	TF_bZIP	TF	
ENSG00000165030	4783.0	NFIL3	TF_bZIP	TF	
ENSG00000167074	7008.0	TEF	TF_bZIP	TF	
ENSG00000168062	116071.0	BATF2	TF_bZIP	TF	
ENSG00000168468			TF_bZIP	TF	
ENSG00000169136	22809.0	ATF5	TF_bZIP	TF	
ENSG00000170345	2353.0	FOS	TF_bZIP	TF	
ENSG00000171223	3726.0	JUNB	TF_bZIP	TF	
ENSG00000175197	1649.0	DDIT3	TF_bZIP	TF	
ENSG00000175592	8061.0	FOSL1	TF_bZIP	TF	
ENSG00000177606	3725.0	JUN	TF_bZIP	TF	
ENSG00000178573	4094.0	MAF	TF_bZIP	TF	
ENSG00000182158	64764.0	CREB3L2	TF_bZIP	TF	
ENSG00000182759	389692.0	MAFA	TF_bZIP	TF	
ENSG00000185022	23764.0	MAFF	TF_bZIP	TF	
ENSG00000197063	4097.0	MAFG	TF_bZIP	TF	
ENSG00000198517	7975.0	MAFK	TF_bZIP	TF	
ENSG00000204103	9935.0	MAFB	TF_bZIP	TF	
ENSG00000213676	1388.0	ATF6B	TF_bZIP	TF	
ENSG00000228628			TF_bZIP	TF	
ENSG00000234539			TF_bZIP	TF	
ENSG00000105392	1406.0	CRX	TF_Otx	TF	
ENSG00000115507	5013.0	OTX1	TF_Otx	TF	
ENSG00000165588	5015.0	OTX2	TF_Otx	TF	
ENSG00000041988	90326.0	THAP3	THAP	TF	
ENSG00000129028	56906.0	THAP10	THAP	TF	
ENSG00000131931	55145.0	THAP1	THAP	TF	
ENSG00000137492	5612.0	PRKRIR	THAP	TF	
ENSG00000161277	199745.0	THAP8	THAP	TF	
ENSG00000168152	79725.0	THAP9	THAP	TF	
ENSG00000168286	57215.0	THAP11	THAP	TF	
ENSG00000173451	83591.0	THAP2	THAP	TF	
ENSG00000174796	152815.0	THAP6	THAP	TF	
ENSG00000176946	51078.0	THAP4	THAP	TF	
ENSG00000177683	168451.0	THAP5	THAP	TF	
ENSG00000184436	80764.0	THAP7	THAP	TF	
ENSG00000012504	9971.0	NR1H4	Thyroid hormone receptor	TF	
ENSG00000031544	10002.0	NR2E3	Thyroid hormone receptor	TF	
ENSG00000077092	5915.0	RARB	Thyroid hormone receptor	TF	
ENSG00000101076	3172.0	HNF4A	Thyroid hormone receptor	TF	
ENSG00000111424	7421.0	VDR	Thyroid hormone receptor	TF	
ENSG00000119715	2103.0	ESRRB	Thyroid hormone receptor	TF	
ENSG00000126351	7067.0	THRA	Thyroid hormone receptor	TF	
ENSG00000126368	9572.0	NR1D1	Thyroid hormone receptor	TF	
ENSG00000131759	5914.0	RARA	Thyroid hormone receptor	TF	
ENSG00000140009	2100.0	ESR2	Thyroid hormone receptor	TF	
ENSG00000143171			Thyroid hormone receptor	TF	
ENSG00000143257	9970.0	NR1I3	Thyroid hormone receptor	TF	
ENSG00000144852	8856.0	NR1I2	Thyroid hormone receptor	TF	
ENSG00000151090	7068.0	THRB	Thyroid hormone receptor	TF	
ENSG00000151623	4306.0	NR3C2	Thyroid hormone receptor	TF	
ENSG00000164749	3174.0	HNF4G	Thyroid hormone receptor	TF	
ENSG00000172819	5916.0	RARG	Thyroid hormone receptor	TF	
ENSG00000186350	6256.0	RXRA	Thyroid hormone receptor	TF	
ENSG00000196482	2104.0	ESRRG	Thyroid hormone receptor	TF	
ENSG00000204231	6257.0	RXRB	Thyroid hormone receptor	TF	
ENSG00000206289			Thyroid hormone receptor	TF	
ENSG00000227322			Thyroid hormone receptor	TF	
ENSG00000228333			Thyroid hormone receptor	TF	
ENSG00000231321			Thyroid hormone receptor	TF	
ENSG00000235712			Thyroid hormone receptor	TF	
ENSG00000102804	8848.0	TSC22D1	TSC22	TF	
ENSG00000157514	1831.0	TSC22D3	TSC22	TF	
ENSG00000166925	81628.0	TSC22D4	TSC22	TF	
ENSG00000196428	9819.0	TSC22D2	TSC22	TF	
ENSG00000078246	7289.0	TULP3	Tub	TF	
ENSG00000104804	7288.0	TULP2	Tub	TF	
ENSG00000112041	7287.0	TULP1	Tub	TF	
ENSG00000130338	56995.0	TULP4	Tub	TF	
ENSG00000166402	7275.0	TUB	Tub	TF	
ENSG00000177485	10009.0	ZBTB33	ZBTB	TF	
ENSG00000011590	27033.0	ZBTB32	ZBTB	TF	
ENSG00000066422	27107.0	ZBTB11	ZBTB	TF	
ENSG00000085274	55892.0	MYNN	ZBTB	TF	
ENSG00000089775	7597.0	ZBTB25	ZBTB	TF	
ENSG00000100105	23598.0	PATZ1	ZBTB	TF	
ENSG00000109906	7704.0	ZBTB16	ZBTB	TF	
ENSG00000112365	9841.0	ZBTB24	ZBTB	TF	
ENSG00000113916	604.0	BCL6	ZBTB	TF	
ENSG00000114853	92999.0	ZBTB47	ZBTB	TF	
ENSG00000116809	7709.0	ZBTB17	ZBTB	TF	
ENSG00000119574	84878.0	ZBTB45	ZBTB	TF	
ENSG00000125812	64412.0	GZF1	ZBTB	TF	
ENSG00000126804	22890.0	ZBTB1	ZBTB	TF	
ENSG00000130584	140685.0	ZBTB46	ZBTB	TF	
ENSG00000160062	653121.0	ZBTB8A	ZBTB	TF	
ENSG00000160685	51043.0	ZBTB7B	ZBTB	TF	
ENSG00000161940	255877.0	BCL6B	ZBTB	TF	
ENSG00000168826	166793.0	ZBTB49	ZBTB	TF	
ENSG00000169155	23099.0	ZBTB43	ZBTB	TF	
ENSG00000169635	23119.0	HIC2	ZBTB	TF	
ENSG00000171448	57684.0	ZBTB26	ZBTB	TF	
ENSG00000172262	7690.0	ZNF131	ZBTB	TF	
ENSG00000173276	49854.0	ZNF295	ZBTB	TF	
ENSG00000174282	57659.0	ZBTB4	ZBTB	TF	
ENSG00000177125	403341.0	ZBTB34	ZBTB	TF	
ENSG00000177311	253461.0	ZBTB38	ZBTB	TF	
ENSG00000177374	3090.0	HIC1	ZBTB	TF	
ENSG00000177888	360023.0	ZBTB41	ZBTB	TF	
ENSG00000178951	51341.0	ZBTB7A	ZBTB	TF	
ENSG00000179456	10472.0	ZNF238	ZBTB	TF	
ENSG00000179627	100128927.0	ZBTB42	ZBTB	TF	
ENSG00000181472	57621.0	ZBTB2	ZBTB	TF	
ENSG00000181722	26137.0	ZBTB20	ZBTB	TF	
ENSG00000184677	9923.0	ZBTB40	ZBTB	TF	
ENSG00000184828	201501.0	ZBTB7C	ZBTB	TF	
ENSG00000185278	84614.0	ZBTB37	ZBTB	TF	
ENSG00000185670	79842.0	ZBTB3	ZBTB	TF	
ENSG00000186130	10773.0	ZBTB6	ZBTB	TF	
ENSG00000196323	29068.0	ZBTB44	ZBTB	TF	
ENSG00000198081	7541.0	ZFP161	ZBTB	TF	
ENSG00000204366	221527.0	ZBTB12	ZBTB	TF	
ENSG00000204859	3104.0	ZBTB48	ZBTB	TF	
ENSG00000205189	65986.0	ZBTB10	ZBTB	TF	
ENSG00000206366			ZBTB	TF	
ENSG00000234196			ZBTB	TF	
ENSG00000234852			ZBTB	TF	
ENSG00000237900			ZBTB	TF	
ENSG00000100426	9889.0	ZBED4	zf-BED	TF	
ENSG00000132846	84327.0	ZBED3	zf-BED	TF	
ENSG00000177494	79413.0	ZBED2	zf-BED	TF	
ENSG00000188070	65998.0	C11orf95	zf-BED	TF	
ENSG00000214717	9189.0	ZBED1	zf-BED	TF	
ENSG00000095574	64376.0	IKZF5	zf-C2H2	TF	
ENSG00000102984	55565.0	ZNF821	zf-C2H2	TF	
ENSG00000112200	26036.0	ZNF451	zf-C2H2	TF	
ENSG00000005801	7748.0	ZNF195	zf-C2H2	TF	
ENSG00000005889	7543.0	ZFX	zf-C2H2	TF	
ENSG00000006194	10127.0	ZNF263	zf-C2H2	TF	
ENSG00000010539	7752.0	ZNF200	zf-C2H2	TF	
ENSG00000010818	3097.0	HIVEP2	zf-C2H2	TF	
ENSG00000011451	58525.0	WIZ	zf-C2H2	TF	
ENSG00000018869	147948.0	ZNF582	zf-C2H2	TF	
ENSG00000019549	6591.0	SNAI2	zf-C2H2	TF	
ENSG00000020256	55734.0	ZFP64	zf-C2H2	TF	
ENSG00000030419	22807.0	IKZF2	zf-C2H2	TF	
ENSG00000043355	7546.0	ZIC2	zf-C2H2	TF	
ENSG00000048405	168850.0	ZNF800	zf-C2H2	TF	
ENSG00000057657	639.0	PRDM1	zf-C2H2	TF	
ENSG00000061455	93166.0	PRDM6	zf-C2H2	TF	
ENSG00000062370	7771.0	ZFP112	zf-C2H2	TF	
ENSG00000063587	10838.0	ZNF275	zf-C2H2	TF	
ENSG00000065029	7629.0	ZNF76	zf-C2H2	TF	
ENSG00000066827	57623.0	ZFAT	zf-C2H2	TF	
ENSG00000067082	1316.0	KLF6	zf-C2H2	TF	
ENSG00000067646	7544.0	ZFY	zf-C2H2	TF	
ENSG00000070476	79364.0	ZXDC	zf-C2H2	TF	
ENSG00000074047	2736.0	GLI2	zf-C2H2	TF	
ENSG00000074657	55205.0	ZNF532	zf-C2H2	TF	
ENSG00000075407	7587.0	ZNF37A	zf-C2H2	TF	
ENSG00000081386	22869.0	ZNF510	zf-C2H2	TF	
ENSG00000081665	440515.0	ZNF506	zf-C2H2	TF	
ENSG00000083812	25799.0	ZNF324	zf-C2H2	TF	
ENSG00000083814	79891.0	ZNF671	zf-C2H2	TF	
ENSG00000083817	55659.0	ZNF416	zf-C2H2	TF	
ENSG00000083828	54807.0	ZNF586	zf-C2H2	TF	
ENSG00000083838	55663.0	ZNF446	zf-C2H2	TF	
ENSG00000083842	7554.0	ZNF8	zf-C2H2	TF	
ENSG00000083844	9422.0	ZNF264	zf-C2H2	TF	
ENSG00000084093	5978.0	REST	zf-C2H2	TF	
ENSG00000085276	2122.0	MECOM	zf-C2H2	TF	
ENSG00000085644	7760.0	ZNF213	zf-C2H2	TF	
ENSG00000088876	79175.0	ZNF343	zf-C2H2	TF	
ENSG00000089335	55900.0	ZNF302	zf-C2H2	TF	
ENSG00000090612	10795.0	ZNF268	zf-C2H2	TF	
ENSG00000090612	7556.0	ZNF10	zf-C2H2	TF	
ENSG00000095951	3096.0	HIVEP1	zf-C2H2	TF	
ENSG00000096654	7738.0	ZNF184	zf-C2H2	TF	
ENSG00000099326	7593.0	MZF1	zf-C2H2	TF	
ENSG00000101115	57167.0	SALL4	zf-C2H2	TF	
ENSG00000101493	9658.0	ZNF516	zf-C2H2	TF	
ENSG00000102349	11279.0	KLF8	zf-C2H2	TF	
ENSG00000102554	688.0	KLF5	zf-C2H2	TF	
ENSG00000102870	23361.0	ZNF629	zf-C2H2	TF	
ENSG00000102935	23090.0	ZNF423	zf-C2H2	TF	
ENSG00000102974	10664.0	CTCF	zf-C2H2	TF	
ENSG00000103199	26048.0	ZNF500	zf-C2H2	TF	
ENSG00000103343	7727.0	ZNF174	zf-C2H2	TF	
ENSG00000103449	6299.0	SALL1	zf-C2H2	TF	
ENSG00000103495	4150.0	MAZ	zf-C2H2	TF	
ENSG00000105136	79744.0	ZNF419	zf-C2H2	TF	
ENSG00000105261	728361.0	OVOL3	zf-C2H2	TF	
ENSG00000105497	7728.0	ZNF175	zf-C2H2	TF	
ENSG00000105708	7561.0	ZNF14	zf-C2H2	TF	
ENSG00000105732	64763.0	ZNF574	zf-C2H2	TF	
ENSG00000105750	7639.0	ZNF85	zf-C2H2	TF	
ENSG00000105866	6671.0	SP4	zf-C2H2	TF	
ENSG00000106261	7586.0	ZKSCAN1	zf-C2H2	TF	
ENSG00000106571	2737.0	GLI3	zf-C2H2	TF	
ENSG00000107249	169792.0	GLIS3	zf-C2H2	TF	
ENSG00000109787	51274.0	KLF3	zf-C2H2	TF	
ENSG00000110851	11108.0	PRDM4	zf-C2H2	TF	
ENSG00000111087	2735.0	GLI1	zf-C2H2	TF	
ENSG00000112238	59336.0	PRDM13	zf-C2H2	TF	
ENSG00000115568	7701.0	ZNF142	zf-C2H2	TF	
ENSG00000116731	7799.0	PRDM2	zf-C2H2	TF	
ENSG00000117010	127396.0	ZNF684	zf-C2H2	TF	
ENSG00000118156	84215.0	ZNF541	zf-C2H2	TF	
ENSG00000118263	8609.0	KLF7	zf-C2H2	TF	
ENSG00000118495	5325.0	PLAGL1	zf-C2H2	TF	
ENSG00000118620	80264.0	ZNF430	zf-C2H2	TF	
ENSG00000118922	11278.0	KLF12	zf-C2H2	TF	
ENSG00000119138	687.0	KLF9	zf-C2H2	TF	
ENSG00000119725	57862.0	ZNF410	zf-C2H2	TF	
ENSG00000119866	53335.0	BCL11A	zf-C2H2	TF	
ENSG00000120738	1958.0	EGR1	zf-C2H2	TF	
ENSG00000120784	22835.0	ZFP30	zf-C2H2	TF	
ENSG00000121297	57616.0	TSHZ3	zf-C2H2	TF	
ENSG00000121406	256051.0	ZNF549	zf-C2H2	TF	
